episode,step,time,duration,success,failure_type,eef_pos_x,eef_pos_y,eef_pos_z,eef_quat_w,eef_quat_x,eef_quat_y,eef_quat_z,can_pos_x,can_pos_y,can_pos_z,action_0,action_1,action_2,action_3,action_4,action_5,action_6
0,32,1770838726.2114232,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,0.6653614,0.74363285,0.061720394,0.02224482,0.05233653667401042,-0.3891421111498727,0.8600552492977214,-0.20085459006731088,-0.014881205782763973,-0.2734370905590471,0.08518859951458424,0.17663922140239058,5.981710804037199e-05,-1.0
0,33,1770838726.2750125,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,0.6642984,0.7447013,0.06099027,0.020186126,0.05233653667401042,-0.3891421111498727,0.8600552492977214,-0.04348138320780692,0.014898470459056012,0.15984917350903738,-0.07192381634617431,-0.08207664926176417,0.10154313939890808,1.0
0,34,1770838726.3451993,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,0.6647553,0.7441806,0.063287236,0.017038992,0.05233653667401042,-0.3891421111498727,0.8600552492977214,-0.2740179646299068,-0.4274719150171069,-0.01725474831300433,0.18720667126244017,0.029669244508825438,-0.05571203561268878,-1.0
0,35,1770838726.409002,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,0.6699206,0.7392913,0.0670042,0.01285368,0.05233653667401042,-0.3891421111498727,0.8600552492977214,0.4458116674696435,-0.40131348009627255,0.0532289895436886,0.07220222020269945,0.01591108669549679,-0.0488433607683286,1.0
0,36,1770838726.4240484,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,0.67346656,0.7359236,0.06932811,0.0072583035,0.05233653667401042,-0.3891421111498727,0.8600552492977214,-0.04052135639549681,0.0517662794189484,0.07419191897441657,0.0929563082331431,0.08170302282958886,-0.07834398230235134,1.0
0,37,1770838726.4903166,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,0.6730627,0.7355719,0.0769049,0.0024485465,0.05233653667401042,-0.3891421111498727,0.8600552492977214,0.4278074782858273,0.3820930681388647,0.23520032139770908,0.16635411179856535,-0.1026167639250287,0.07306708387917127,-1.0
0,38,1770838726.5462158,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,0.6739808,0.7346278,0.07790046,0.0018934358,0.05233653667401042,-0.3891421111498727,0.8600552492977214,-0.3402488854426847,-0.3198692043031932,-0.3796240288601106,-0.1404682595918545,-0.029706693542901202,-0.09038727208083937,-1.0
0,39,1770838726.5857537,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,0.6702726,0.73829573,0.07507769,0.00416464,0.05233653667401042,-0.3891421111498727,0.8600552492977214,0.21448793126539423,-0.42799130955902476,0.17731902540457156,-0.06008270226217843,0.15143267242274,0.18265647884196673,1.0
0,40,1770838726.650205,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,0.6697582,0.73885465,0.07418657,0.0037486195,0.05233653667401042,-0.3891421111498727,0.8600552492977214,-0.23276120751871654,-0.14106850135021187,-0.029572361644723766,0.035523083478901485,0.027726116667836948,-0.16738720220581504,1.0
0,41,1770838726.6941948,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,0.6684962,0.7402125,0.07191421,0.0051643373,0.05233653667401042,-0.3891421111498727,0.8600552492977214,0.238449245745757,-0.01672055842182829,0.3058195905167075,-0.13567598414495363,0.11561235961684169,0.11111525548485063,-1.0
0,42,1770838726.73598,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,0.66243744,0.7452073,0.07626677,0.005108466,0.05233653667401042,-0.3891421111498727,0.8600552492977214,-0.27611002179986466,0.3580621849874781,0.3747301617946778,0.19095071088918747,-0.1281587612390095,0.12703821725585868,-1.0
0,43,1770838726.8060935,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,0.66031617,0.7473311,0.07399947,0.001660684,0.05233653667401042,-0.3891421111498727,0.8600552492977214,-0.09812200159319129,-0.14877607386560576,-0.3840524096562702,-0.12890886048818995,0.1445902675514097,0.03481187489216081,-1.0
0,44,1770838726.8605378,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,0.65375376,0.75369334,0.06746554,0.00086377526,0.05233653667401042,-0.3891421111498727,0.8600552492977214,-0.43657028380982166,0.35386305230478554,0.3876229089060116,-0.11049081633151805,0.16210018110421426,0.163197767383501,-1.0
0,45,1770838726.8902164,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,0.6466353,0.7601876,0.06299421,0.0030635209,0.05233653667401042,-0.3891421111498727,0.8600552492977214,0.029843751625042603,0.23950978410117774,0.14519204533989627,-0.1043137143311161,0.08204301341735537,0.08688059645006707,1.0
0,46,1770838726.9509144,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,0.6434631,0.76282805,0.063608475,0.0015427493,0.05233653667401042,-0.3891421111498727,0.8600552492977214,-0.22720157071429403,0.2843718149908163,0.11559620315310148,0.14386192511422208,0.03491848357130731,0.020639024976081888,1.0
0,47,1770838727.02169,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,-0.6455672,-0.76095927,-0.064647734,0.0021151183,0.05233653667401042,-0.3891421111498727,0.8600552492977214,-0.3576152176719465,0.279599182574213,-0.4174180361917569,0.01344260310961412,-0.11370237083579715,-0.0725091365771271,1.0
0,48,1770838727.0454383,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,-0.6487613,-0.75855374,-0.06085867,0.0010695518,0.05233653667401042,-0.3891421111498727,0.8600552492977214,-0.310009898043318,-0.48977762133071145,0.21692984247538705,-0.11673249691568627,0.12501992266855222,-0.021845296961002125,1.0
0,49,1770838727.102499,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,0.6469699,0.7600987,0.060659803,0.0005449052,0.05233653667401042,-0.3891421111498727,0.8600552492977214,0.4501311591680516,0.007790146301896117,0.2125213091934467,0.05249770040219176,0.04204427995407248,0.11525071466872644,-1.0
0,50,1770838727.1746166,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,-0.643165,-0.7634236,-0.059115674,0.00536238,0.05233653667401042,-0.3891421111498727,0.8600552492977214,-0.44560585030290745,-0.4140377124989336,-0.12559273351841016,0.08951708102032341,0.14037141603557501,0.18415813640321427,1.0
0,51,1770838727.2150035,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,-0.64333135,-0.76331604,-0.057393473,0.013389168,0.05233653667401042,-0.3891421111498727,0.8600552492977214,0.4812679493281442,-0.2590390308794416,0.15991652015162672,0.06950692126847702,0.18082800153350548,-0.06030025062042374,1.0
0,52,1770838727.2578409,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,-0.6454914,-0.7613935,-0.056689076,0.020176886,0.05233653667401042,-0.3891421111498727,0.8600552492977214,0.4201438909416094,-0.32543907648365056,0.232783642967764,0.05542720036149118,0.14240093879270904,-0.013310321360190697,1.0
0,53,1770838727.3247406,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,-0.64848864,-0.75841415,-0.058201287,0.029714322,0.05233653667401042,-0.3891421111498727,0.8600552492977214,0.06215806100237575,-0.246982335986222,-0.057611605757403206,0.17508998439143475,0.05640443112026905,-0.08593368732187034,1.0
0,54,1770838727.3908863,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,-0.64498085,-0.7608161,-0.058513995,0.041648407,0.05233653667401042,-0.3891421111498727,0.8600552492977214,-0.47192586158965144,0.3344650551667844,0.38693704332264656,0.058467491380160885,0.0865810735908899,0.194297154913055,-1.0
0,55,1770838727.4684587,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,-0.6451812,-0.76017725,-0.05920643,0.048646253,0.05233653667401042,-0.3891421111498727,0.8600552492977214,-0.09487371630447727,-0.21376927727213746,-0.012972331627312594,0.020603033760791728,-0.10442699187567372,-0.19850223401012337,-1.0
0,56,1770838727.5027344,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,-0.6489984,-0.7562463,-0.06404542,0.052826438,0.05233653667401042,-0.3891421111498727,0.8600552492977214,0.26305815455562764,0.10402956675935038,-0.1634458806265402,0.1347378836999535,-0.07039424275560685,-0.07878023821696388,1.0
0,57,1770838727.5579271,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,-0.64895177,-0.75607884,-0.06291574,0.056992367,0.05233653667401042,-0.3891421111498727,0.8600552492977214,-0.3883034017636965,0.42361890428400084,-0.09143785834551976,-0.11703013291041589,0.038756379421930914,0.020856178914974294,1.0
0,58,1770838727.6019497,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,-0.646693,-0.75759834,-0.065835245,0.059150137,0.05233653667401042,-0.3891421111498727,0.8600552492977214,-0.23957914450735518,-0.362038330092613,-0.10237481262181192,0.19773280423293627,-0.12407156290969841,0.10478187201047634,1.0
0,59,1770838727.6625166,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,-0.64343256,-0.7604088,-0.06627209,0.058147263,0.05233653667401042,-0.3891421111498727,0.8600552492977214,0.4790316457858328,-0.32901993352121783,0.2818021264256816,-0.16093815956596,0.056082395541096786,0.10913481203397957,1.0
0,60,1770838727.7419684,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,-0.6393736,-0.7647692,-0.059993666,0.052251343,0.05233653667401042,-0.3891421111498727,0.8600552492977214,-0.0779923257065418,-0.39944779372389194,0.4341150848104032,-0.19694506104830076,0.08673564389890803,0.0671340550056998,-1.0
0,61,1770838727.7620735,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,-0.6397519,-0.76543325,-0.054781932,0.042759385,0.05233653667401042,-0.3891421111498727,0.8600552492977214,-0.40874713826228637,-0.25674879763826863,0.30051744746258746,-0.18343592163382938,-0.13833867348094456,-0.14673839485981893,1.0
0,62,1770838727.8314586,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,-0.6455525,-0.7610248,-0.052962333,0.036026996,0.05233653667401042,-0.3891421111498727,0.8600552492977214,-0.05405308106158957,-0.31794878020399875,-0.14639977067034726,-0.0045665381714551645,-0.03528429886401083,-0.17125527625508796,-1.0
0,63,1770838727.8567598,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,-0.648052,-0.7593174,-0.04999316,0.031085892,0.05233653667401042,-0.3891421111498727,0.8600552492977214,-0.4902584316075007,-0.06223565940200071,0.0821860265465687,-0.14858927655175128,-0.08083972490302666,0.039402815317834156,1.0
0,64,1770838727.9096441,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,-0.6468241,-0.76031214,-0.050476123,0.031564463,0.05233653667401042,-0.3891421111498727,0.8600552492977214,0.09006457563713244,-0.31023741136202554,-0.31632075669646686,0.18948631146324724,0.04664990403036148,0.14223265859902484,-1.0
0,65,1770838727.9762442,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,-0.64475715,-0.7615545,-0.0549763,0.036065362,0.05233653667401042,-0.3891421111498727,0.8600552492977214,0.1749254009491199,0.2296032516134453,-0.32583228892736227,0.09068888538088354,-0.1094020915535062,0.03345055107303069,-1.0
0,66,1770838728.0594633,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,-0.64120156,-0.76416105,-0.05604365,0.042161666,0.05233653667401042,-0.3891421111498727,0.8600552492977214,0.15172044751531533,0.36127671045945287,-0.308347608225476,0.038165891289955844,0.11989062630079989,0.09649849787206344,-1.0
0,67,1770838728.0791655,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,-0.6382101,-0.7664277,-0.058979407,0.04239891,0.05233653667401042,-0.3891421111498727,0.8600552492977214,0.19049370241640706,0.3409584739928978,0.4962170179518953,-0.013517635287574548,-0.13454695387156024,-0.005338644489142341,-1.0
0,68,1770838728.1365955,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,-0.63540834,-0.76920885,-0.05721229,0.036064193,0.05233653667401042,-0.3891421111498727,0.8600552492977214,0.009229872526645422,-0.28054018445993045,-0.2735421365468621,-0.1988045648704012,-0.06665590712736821,0.10262251215183521,-1.0
0,69,1770838728.2074928,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,-0.63241744,-0.7720754,-0.05705378,0.026319392,0.05233653667401042,-0.3891421111498727,0.8600552492977214,0.3930879901082144,-0.4077803299218866,-0.13296650367105123,-0.025726993789062597,-0.13718427499175273,0.04395586272626409,-1.0
0,70,1770838728.2436113,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,-0.626025,-0.77726954,-0.05787087,0.024409475,0.05233653667401042,-0.3891421111498727,0.8600552492977214,0.08728601487840082,0.4872704672918482,-0.01718749277569709,0.033983015557470964,0.07877823299669112,0.18976309822886833,-1.0
0,71,1770838728.2909088,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,-0.61877686,-0.7829184,-0.05675376,0.030543622,0.05233653667401042,-0.3891421111498727,0.8600552492977214,-0.3186835650198717,-0.048107485746439416,0.47476220856575124,0.07880728318817787,0.18823293046160833,0.19222817475521764,1.0
0,72,1770838728.365112,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,-0.617067,-0.7839765,-0.057775553,0.035657447,0.05233653667401042,-0.3891421111498727,0.8600552492977214,-0.022370541691194568,0.05408830632564843,-0.04541239748011339,0.0725352147169871,-0.015387027764421635,-0.07114700748965688,-1.0
0,73,1770838728.4237504,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,-0.61788833,-0.78318185,-0.057551153,0.03909057,0.05233653667401042,-0.3891421111498727,0.8600552492977214,-0.22963969618851576,0.3125439296232917,-0.45928211866033575,-0.019680348872871845,-0.022395682934710504,-0.028941066496996903,1.0
0,74,1770838728.4502301,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,-0.6220966,-0.7796595,-0.060102735,0.03892055,0.05233653667401042,-0.3891421111498727,0.8600552492977214,-0.002405237263123361,-0.011703426536206929,0.3035093483010374,0.05336689650065124,-0.06405525012403857,-0.17026965660096668,-1.0
0,75,1770838728.5185518,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,-0.62678105,-0.77600306,-0.06156809,0.034262706,0.05233653667401042,-0.3891421111498727,0.8600552492977214,0.00041932543248635046,0.0838236996801528,0.36521911207940416,-0.12329409759577317,-0.05968871580080268,-0.08220182358084097,-1.0
0,76,1770838728.586112,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,-0.6311582,-0.77305156,-0.058335856,0.025051234,0.05233653667401042,-0.3891421111498727,0.8600552492977214,-0.12266506534910171,-0.3513164777272624,0.3770809608540113,-0.18925551832519596,0.005692552350404334,-0.11220068353185111,1.0
0,77,1770838728.6636248,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,-0.63005877,-0.7741776,-0.05696265,0.0207423,0.05233653667401042,-0.3891421111498727,0.8600552492977214,-0.36777551873999537,0.3592591827808955,-0.19005516081857,0.04281593704213474,-0.054330035483386496,0.10960527813210785,-1.0
0,78,1770838728.7390099,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,-0.6263283,-0.77707905,-0.0580628,0.022134038,0.05233653667401042,-0.3891421111498727,0.8600552492977214,-0.1491803855801085,-0.37401080099112205,-0.18790512390895897,0.0886129944191113,-0.013503968912145503,0.17436632848028133,1.0
0,79,1770838728.7953913,58.59360337257385,False,random_policy,0.001197323095903125,-0.04525033389622385,0.9663689116221729,-0.62734056,-0.77583075,-0.060952563,0.028555484,0.05233653667401042,-0.3891421111498727,0.8600552492977214,-0.1461296742068675,0.03387087979106007,-0.1997159666135515,0.15773552496007892,0.032582601968573266,-0.12204276170304335,1.0
